capability_id,capability_name,source_path,source_verified,runtime_service_declared,runtime_service_match,runtime_service_status,endpoint_contract,endpoint_status,successful_probe_url,data_state,real_data_verified,calculation_verified,test_evidence,test_verified,ui_evidence,ui_verified,runtime_verified,missing_evidence,unsafe_methods_not_executed
CAP-2A493D97E048,Auth Debug,apps/ndsp-governance-bridge/policies/admin_snapshot/tdl_v2_policy_admin.py,true,ndsp-governance-bridge.service,ndsp-governance-bridge.service,ACTIVE,GET /auth-debug|GET /policy|POST /policy|POST /timing/enable|POST /timing/disable|GET /auth-debug|GET /policy|POST /policy|POST /timing/enable|POST /timing/disable,RESPONSIVE,http://127.0.0.1:443/auth-debug,UNKNOWN,false,false,,false,,false,false,REAL_DATA|CALCULATION|TEST|UI,POST /policy|POST /timing/enable|POST /timing/disable|POST /policy|POST /timing/enable|POST /timing/disable
CAP-28A54C2588CC,Authorize,backend/auth_api/ndsp_admin_actions_bypass_old_middleware.cjs,false,ndsp-admin-actions.service,ndsp-admin-actions.service,ACTIVE,GET /api/admin-actions/users/action/health|POST /api/admin-actions/users/action,RESPONSIVE,http://127.0.0.1:443/api/admin-actions/users/action/health,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|TEST|UI,POST /api/admin-actions/users/action
CAP-A0619F62EEAE,Authorize,backend/auth_api/ndsp_admin_actions_authoritative.cjs,false,ndsp-admin-actions.service,ndsp-admin-actions.service,ACTIVE,GET /api/admin/users/action/health,RESPONSIVE,http://127.0.0.1:443/api/admin/users/action/health,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|TEST|UI,
CAP-3CAAC6E360D3,Authorize Decision Request,backend/auth_api/ndsp_platform_gateway_9001.cjs,false,ndsp-platform-gateway.service,ndsp-platform-gateway-9002.service|ndsp-platform-gateway.service,AMBIGUOUS,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|TEST|UI,
CAP-C92342987A74,Backtest Engine,backend/app/support_layers/backtest/backtest_engine.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|TEST|UI,
CAP-77BC55243F4F,Black Layer Engine,backend/app/support_layers/black_layer/black_layer_engine.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|TEST|UI,
CAP-F055FF631E76,Black Layer Quality Effect From State,backend/app/support_layers/black_layer/black_layer_engine.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|TEST|UI,
CAP-F2E85E1A728A,Calculate Total Quality,backend/app/support_layers/quality/decision_quality_stack.py,true,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-F5C7F3807EC2,Canonical Decision Text,frontend/user-portal-vite/src/main.jsx,true,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_LIVE,true,true,,false,,true,false,SERVICE|ENDPOINT|TEST,
CAP-ABBB5A76429B,Cftc Auto Provider,backend/app/support_layers/cot/cftc_auto_provider.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,MOCK_ONLY,false,false,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-34C595F25781,Compute Market Positioning,backend/app/core/market_positioning.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|TEST|UI,
CAP-5F3BB15915F6,Compute Public Quality,backend/app/api/decision_quality_public.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,GET /api/decision/quality|GET /api/decision/quality,RESPONSIVE,http://127.0.0.1:443/api/decision/quality,UNKNOWN,false,true,,false,,false,false,SOURCE|SERVICE|REAL_DATA|TEST|UI,
CAP-99BCB7F8D2D9,Compute Tdl Trade Horizon Addons,backend/auth_api/ndsp_tdl_trade_horizon_addons.cjs,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|TEST|UI,
CAP-CDAA43AE2E9B,Cot Asset Class,backend/app/support_layers/cot/cot_contracts.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-1103369520D4,Cot Asset Mapping,backend/app/support_layers/cot/cot_contracts.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-EBA92C8CC7A3,Cot Category Position,backend/app/support_layers/cot/cot_contracts.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-CDE607434C8D,Cot Direction,backend/app/support_layers/cot/cot_contracts.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-9EBA342E67D3,Cot Group Result,backend/app/support_layers/cot/cot_contracts.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-A8D7E661F420,Cot Intelligence Engine,backend/app/support_layers/cot/cot_engine.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|TEST|UI,
CAP-03073B90064B,Cot Intelligence Result,backend/app/support_layers/cot/cot_contracts.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-5784897BCF65,Cot Report Family,backend/app/support_layers/cot/cot_contracts.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-09BC17001F61,Cot Snapshot,backend/app/support_layers/cot/cot_contracts.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-C3FB17B62648,Cot Storage,backend/app/support_layers/cot/cot_storage.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|TEST|UI,
CAP-97C0885FC638,Count Elite Trial Users,apps/ndsp-governance-bridge/policies/elite_trial_capacity.py,false,ndsp-governance-bridge.service,ndsp-governance-bridge.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-7D844F2CA7E4,Create Subscription Payment,backend/app/api/compat/nowpayments_create_alias.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,GET /api/ndsp/nowpayments-create-alias/health|POST /api/v6/payments/nowpayments/subscription/create|POST /api/payments/nowpayments/subscription/create|GET /api/ndsp/nowpayments-create-alias/health|POST /api/v6/payments/nowpayments/subscription/create|POST /api/payments/nowpayments/subscription/create,RESPONSIVE,http://127.0.0.1:443/api/ndsp/nowpayments-create-alias/health,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|TEST|UI,POST /api/v6/payments/nowpayments/subscription/create|POST /api/payments/nowpayments/subscription/create|POST /api/v6/payments/nowpayments/subscription/create|POST /api/payments/nowpayments/subscription/create
CAP-D25A181573FA,Current Authority Key,backend/auth_api/ndsp_tdl_trade_horizon_addons.cjs,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-EEA57DDC5CC1,Current User,backend/ndsp-user-alert-channels/server.js,false,ndsp-user-alert-channels.service,ndsp-user-alert-channels.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|ENDPOINT|TEST|UI,
CAP-ADD5265540CB,Debug Auth,backend/app/api/internal/telegram_routing_internal.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,GET /debug-auth|GET /debug-db|GET /status|POST /update|POST /test|GET /debug-auth|GET /debug-db|GET /status|POST /update|POST /test,RESPONSIVE,http://127.0.0.1:443/debug-auth,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|TEST|UI,POST /update|POST /test|POST /update|POST /test
CAP-F5E96763B830,Debug Auth,backend/app/api/admin/telegram_routing_v2.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,GET /status|POST /update|POST /test|GET /debug-auth|GET /status|POST /update|POST /test|GET /debug-auth,RESPONSIVE,http://127.0.0.1:443/status,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|TEST|UI,POST /update|POST /test|POST /update|POST /test
CAP-0AE3805C7273,Decision Entitlement,backend/auth_api/ndsp_user_login_gateway.cjs,false,ndsp-user-login.service,ndsp-user-login.service,ACTIVE,GET /api/auth/login/health|POST /api/auth/login|POST /api/auth/2fa/login/verify|GET /api/auth/session|GET /api/auth/decision-room-access|POST /api/auth/runtime/usage/consume|GET /api/auth/profile|PUT /api/auth/profile|GET /api/auth/survey/status|POST /api/auth/survey/response|POST /api/auth/events|POST /api/auth/internal/legal-acceptance|POST /api/auth/internal/evidence|POST /api/auth/logout|GET /api/auth/2fa/status|POST /api/auth/2fa/setup|POST /api/auth/2fa/confirm|POST /api/auth/2fa/disable|POST /api/auth/2fa/status|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /api/auth/2fa/setup/skip|POST /api/auth/2fa/setup/confirm-final|POST /api/auth/2fa/setup/confirm-speakeasy,RESPONSIVE,http://127.0.0.1:443/api/auth/login/health,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|TEST|UI,POST /api/auth/login|POST /api/auth/2fa/login/verify|POST /api/auth/runtime/usage/consume|PUT /api/auth/profile|POST /api/auth/survey/response|POST /api/auth/events|POST /api/auth/internal/legal-acceptance|POST /api/auth/internal/evidence|POST /api/auth/logout|POST /api/auth/2fa/setup|POST /api/auth/2fa/confirm|POST /api/auth/2fa/disable|POST /api/auth/2fa/status|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /api/auth/2fa/setup/skip|POST /api/auth/2fa/setup/confirm-final|POST /api/auth/2fa/setup/confirm-speakeasy
CAP-2E15AE9B9255,Decision Quality Stack,backend/app/support_layers/quality/decision_quality_stack.py,true,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-BAFAADE8019C,Delete User Dependencies,backend/auth_api/ndsp_admin_actions_authoritative.cjs,false,ndsp-admin-actions.service,ndsp-admin-actions.service,ACTIVE,GET /api/admin/users/action/health,RESPONSIVE,http://127.0.0.1:443/api/admin/users/action/health,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|TEST|UI,
CAP-C67E25BE8F61,Deliver Alert,backend/app/support_layers/delivery/ndsp_delivery_interfaces.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|TEST|UI,
CAP-695108C486EF,Derive Timing Authority,apps/ndsp-governance-bridge/policies/tdl_v2_policy.py,false,ndsp-governance-bridge.service,ndsp-governance-bridge.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|ENDPOINT|TEST|UI,
CAP-9B6A9F665D36,Determine Tdl Authority,backend/app/ndsp_governance/decision_output_policy.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|TEST|UI,
CAP-64E81F08FD02,Dqsdecision State,backend/app/support_layers/quality/decision_quality_stack.py,true,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-995CB0187474,Dynamic Decision Texts,backend/ndsp-live-decision-quality/server.py,false,ndsp-live-decision-quality.service,ndsp-live-decision-quality.service,ACTIVE,GET /api/decision/quality-live|GET /api/decision/quality-live/health|GET /api/decision/quality-live|GET /api/decision/quality-live/health,RESPONSIVE,http://127.0.0.1:443/api/decision/quality-live,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|TEST|UI,
CAP-23F2C3CCC368,Enforce Decision Active Governance,apps/ndsp-governance-bridge/policies/decision_active_governance.py,false,ndsp-governance-bridge.service,ndsp-governance-bridge.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-D109F092339F,Enforce Elite Trial Capacity,apps/ndsp-governance-bridge/policies/elite_trial_capacity.py,false,ndsp-governance-bridge.service,ndsp-governance-bridge.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-CFD935E857CB,Enforce Governance Runtime,apps/ndsp-governance-bridge/policies/governance_runtime.py,false,ndsp-governance-bridge.service,ndsp-governance-bridge.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-61D78BDE704F,Ensure Governance Mode File,apps/ndsp-governance-bridge/policies/ndsp_governance_mode.py,false,ndsp-governance-bridge.service,ndsp-governance-bridge.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|ENDPOINT|TEST|UI,
CAP-9A22FC96CE2A,Evaluate L13 Quality Stack,backend/ndsp_latest_16_layers_logic_functions.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|TEST|UI,
CAP-1D1AD9752E92,Evaluate L14 Risk Governance,backend/ndsp_latest_16_layers_logic_functions.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|TEST|UI,
CAP-344E17716BB9,Evaluate L15 Final Decision,backend/ndsp_latest_16_layers_logic_functions.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|TEST|UI,
CAP-0AB187B5D320,Evaluate L16 Scenario Alerts,backend/ndsp_latest_16_layers_logic_functions.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|TEST|UI,
CAP-D23D3D3D1D06,Evaluate L4 Cot Manager,backend/ndsp_latest_16_layers_logic_functions.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|TEST|UI,
CAP-4F8F0E4D1785,Evaluate Market Positioning,backend/app/core/market_positioning.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-20A8CAD9D6A1,Execution Webhook Bridge,backend/app/services/execution_webhook_bridge.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|TEST|UI,
CAP-4B97F41DF526,Feature Gate,apps/ndsp-governance-bridge/policies/feature_gate.py,false,ndsp-governance-bridge.service,ndsp-governance-bridge.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-4B44E1521757,Find Quality,backend/app/api/ndsp_public_quality_unique.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,GET /api/ndsp/public/decision-quality|GET /api/ndsp/public/decision-quality,RESPONSIVE,http://127.0.0.1:443/api/ndsp/public/decision-quality,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|REAL_DATA|CALCULATION|TEST|UI,
CAP-B9C3A591EABA,Find Quality,backend/app/api/decision_quality_public.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,GET /api/decision/quality|GET /api/decision/quality,RESPONSIVE,http://127.0.0.1:443/api/decision/quality,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|REAL_DATA|CALCULATION|TEST|UI,
CAP-F1DC3D02D328,Find Users Table,backend/ndsp-user-alert-channels/server.js,false,ndsp-user-alert-channels.service,ndsp-user-alert-channels.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|ENDPOINT|TEST|UI,
CAP-EAFDBC235B37,Format Market Timestamp,frontend/user-portal-vite/src/main.jsx,true,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_LIVE,true,true,,false,,true,false,SERVICE|ENDPOINT|TEST,
CAP-3836195F0EC6,Forward To Trial Gateway,backend/auth_api/ndsp_trial_fingerprint_guard_proxy.cjs,false,ndsp-trial-fingerprint-guard.service,ndsp-trial-fingerprint-guard.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|ENDPOINT|TEST|UI,
CAP-571585E11A87,Gateway Auth Me,backend/ndsp-user-alert-channels/server.js,false,ndsp-user-alert-channels.service,ndsp-user-alert-channels.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|ENDPOINT|TEST|UI,
CAP-3A7CE980BBA5,Get Authority Signs,backend/auth_api/ndsp_tdl_trade_horizon_addons.cjs,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-793DD4598CE0,Get Market Payload,backend/ndsp_scenario_levels_adapter.cjs,false,ndsp-scenario-levels-adapter.service,ndsp-scenario-levels-adapter.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|ENDPOINT|TEST|UI,
CAP-DC15995EDA27,Get Market Positioning,backend/app/core/market_positioning.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-6DCB180A7F39,Get User By Email,backend/auth_api/ndsp_user_login_gateway.cjs,false,ndsp-user-login.service,ndsp-user-login.service,ACTIVE,GET /api/auth/login/health|POST /api/auth/login|POST /api/auth/2fa/login/verify|GET /api/auth/session|GET /api/auth/decision-room-access|POST /api/auth/runtime/usage/consume|GET /api/auth/profile|PUT /api/auth/profile|GET /api/auth/survey/status|POST /api/auth/survey/response|POST /api/auth/events|POST /api/auth/internal/legal-acceptance|POST /api/auth/internal/evidence|POST /api/auth/logout|GET /api/auth/2fa/status|POST /api/auth/2fa/setup|POST /api/auth/2fa/confirm|POST /api/auth/2fa/disable|POST /api/auth/2fa/status|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /api/auth/2fa/setup/skip|POST /api/auth/2fa/setup/confirm-final|POST /api/auth/2fa/setup/confirm-speakeasy,RESPONSIVE,http://127.0.0.1:443/api/auth/login/health,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|TEST|UI,POST /api/auth/login|POST /api/auth/2fa/login/verify|POST /api/auth/runtime/usage/consume|PUT /api/auth/profile|POST /api/auth/survey/response|POST /api/auth/events|POST /api/auth/internal/legal-acceptance|POST /api/auth/internal/evidence|POST /api/auth/logout|POST /api/auth/2fa/setup|POST /api/auth/2fa/confirm|POST /api/auth/2fa/disable|POST /api/auth/2fa/status|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /api/auth/2fa/setup/skip|POST /api/auth/2fa/setup/confirm-final|POST /api/auth/2fa/setup/confirm-speakeasy
CAP-ED125A196CA8,Get User By Id,backend/auth_api/ndsp_user_login_gateway.cjs,false,ndsp-user-login.service,ndsp-user-login.service,ACTIVE,GET /api/auth/login/health|POST /api/auth/login|POST /api/auth/2fa/login/verify|GET /api/auth/session|GET /api/auth/decision-room-access|POST /api/auth/runtime/usage/consume|GET /api/auth/profile|PUT /api/auth/profile|GET /api/auth/survey/status|POST /api/auth/survey/response|POST /api/auth/events|POST /api/auth/internal/legal-acceptance|POST /api/auth/internal/evidence|POST /api/auth/logout|GET /api/auth/2fa/status|POST /api/auth/2fa/setup|POST /api/auth/2fa/confirm|POST /api/auth/2fa/disable|POST /api/auth/2fa/status|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /api/auth/2fa/setup/skip|POST /api/auth/2fa/setup/confirm-final|POST /api/auth/2fa/setup/confirm-speakeasy,RESPONSIVE,http://127.0.0.1:443/api/auth/login/health,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|TEST|UI,POST /api/auth/login|POST /api/auth/2fa/login/verify|POST /api/auth/runtime/usage/consume|PUT /api/auth/profile|POST /api/auth/survey/response|POST /api/auth/events|POST /api/auth/internal/legal-acceptance|POST /api/auth/internal/evidence|POST /api/auth/logout|POST /api/auth/2fa/setup|POST /api/auth/2fa/confirm|POST /api/auth/2fa/disable|POST /api/auth/2fa/status|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /api/auth/2fa/setup/skip|POST /api/auth/2fa/setup/confirm-final|POST /api/auth/2fa/setup/confirm-speakeasy
